,ARSUSD,COPUSD,CLPUSD,Net trade in goods (value)_Colombia,Net trade in goods (value)_Chile,Net trade in goods (value)_United States,Net trade in goods (value)_Argentina,Exports in goods (value)_Colombia,Exports in goods (value)_Chile,Exports in goods (value)_United States,Exports in goods (value)_Argentina,Imports in goods (value)_Colombia,Imports in goods (value)_Chile,Imports in goods (value)_United States,Imports in goods (value)_Argentina,Insured Unemployment Rate,Chicago Fed National Financial Conditions Index,Federal Funds Effective Rate,Equity Market-related Economic Uncertainty Index,Economic Policy Uncertainty Index for United States,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,Consumer Price Index: All items: Total: Total for Argentina,U.S. Exports of Goods by F.A.S. Basis to Argentina,U.S. Imports of Goods by Customs Basis from Argentina,Consumer Price Index: All Items: Total: Total for Chile,Unemployment Rate: Aged 15 and over: All Persons for Chile,U.S. Exports of Goods by F.A.S. Basis to Chile,U.S. Imports of Goods by Customs Basis from Chile,Consumer Price Index: All items: Total: Total for Colombia,Unemployment Rate: Aged 15 and over: All Persons for Colombia,U.S. Exports of Goods by F.A.S. Basis to Colombia,GDP_United States,GDP_Argentina,GDP_Chile,GDP_Colombia,Interest Rate_Columbia,Interest Rate_Chile,Interest Rate_Argentina,SP500,VIX,Merval,BBG_Comm_Index,BBG_Agriculture_Index,BBG_Aluminum_Index,BBG_Soybeans_Index,BBG_SoybeansOil_Index,BBG_Copper_Index,BBG_Coffee_Index,BBG_Cocoa_Index,Crude Oil Commodity,Brent Crude Commodity,US GBond 1M,US GBond 6M,US GBond 1Y,US GBond 2Y,US GBond 5Y,US GBond 10Y,US GBond 30Y,Chile GBond 10Y,S&P CLX IPSA
2021-05-24,0.010616,0.000267,0.001388,-1.642437,1.846691,-86.003,1.014922,2.934618,8.05259,142.821,5.779971,4.577055,6.2059,228.824,4.765049,2.6,-0.70128,0.06,17.97000,183.43000,266.670,453.6503,576.282562,402.923974,118.216403206915,9.77283555016143,1361.493232,1359.095191,125.946665083797,14.7335567458935,1108.94159,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4197.049805,18.4,56221.898438,91.5824,57.2237,34.0341,268.18,69.4297,407.82,9.4676,56.6068,66.05,68.46,0.005,0.03,0.041,0.153,0.807,0.153,2.301,4.1,4115.37
2021-05-25,0.010616,0.000268,0.001371,-1.642437,1.846691,-86.003,1.014922,2.934618,8.05259,142.821,5.779971,4.577055,6.2059,228.824,4.765049,2.6,-0.70128,0.06,96.49000,145.60000,266.670,453.6503,576.282562,402.923974,118.216403206915,9.77283555016143,1361.493232,1359.095191,125.946665083797,14.7335567458935,1108.94159,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4188.129883,18.84,56221.898438,91.3895,56.4845,33.8058,266.25,71.0927,406.11,9.5629,56.3935,66.07,68.65,0.005,0.035,0.043,0.145,0.774,0.145,2.26,4.18,4091.05
2021-05-26,0.010615,0.000268,0.001363,-1.642437,1.846691,-86.003,1.014922,2.934618,8.05259,142.821,5.779971,4.577055,6.2059,228.824,4.765049,2.6,-0.70128,0.06,11.13000,71.66000,266.670,453.6503,576.282562,402.923974,118.216403206915,9.77283555016143,1361.493232,1359.095191,125.946665083797,14.7335567458935,1108.94159,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4195.990234,17.360001,56599.0,91.6044,56.3689,34.2273,264.79,70.016,408.18,9.8933,57.3887,66.21,68.87,0.0,0.03,0.041,0.147,0.778,0.147,2.26,4.15,4119.06
2021-05-27,0.010585,0.000267,0.001371,-1.642437,1.846691,-86.003,1.014922,2.934618,8.05259,142.821,5.779971,4.577055,6.2059,228.824,4.765049,2.6,-0.70128,0.06,11.65000,70.25000,266.670,453.6503,576.282562,402.923974,118.216403206915,9.77283555016143,1361.493232,1359.095191,125.946665083797,14.7335567458935,1108.94159,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4200.879883,16.74,57499.5,92.8029,57.9967,35.3649,270.69,71.2206,420.22,9.8711,57.5783,66.85,69.46,0.003,0.03,0.041,0.147,0.814,0.147,2.29,4.17,4160.26
2021-05-28,0.010589,0.000269,0.001381,-1.642437,1.846691,-86.003,1.014922,2.934618,8.05259,142.821,5.779971,4.577055,6.2059,228.824,4.765049,2.6,-0.70501,0.05,12.98000,171.86000,266.670,453.6503,576.282562,402.923974,118.216403206915,9.77283555016143,1361.493232,1359.095191,125.946665083797,14.7335567458935,1108.94159,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4204.109863,16.76,59213.0,92.8252,57.9256,35.3937,269.55,70.1333,421.52,10.3159,57.1518,66.32,69.63,0.005,0.03,0.043,0.145,0.8,0.145,2.271,4.13,4258.75
2021-05-29,0.010589,0.000269,0.001381,-1.642437,1.846691,-86.003,1.014922,2.934618,8.05259,142.821,5.779971,4.577055,6.2059,228.824,4.765049,2.5,-0.70501,0.05,36.56000,20.63000,266.670,453.6503,576.282562,402.923974,118.216403206915,9.77283555016143,1361.493232,1359.095191,125.946665083797,14.7335567458935,1108.94159,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4204.109863,16.76,59213.0,92.8252,57.9256,35.3937,269.55,70.1333,421.52,10.3159,57.1518,66.32,69.63,0.005,0.03,0.043,0.145,0.8,0.145,2.271,4.13,4258.75
2021-05-30,0.010589,0.000269,0.001381,-1.642437,1.846691,-86.003,1.014922,2.934618,8.05259,142.821,5.779971,4.577055,6.2059,228.824,4.765049,2.5,-0.70501,0.05,34.58000,91.45000,266.670,453.6503,576.282562,402.923974,118.216403206915,9.77283555016143,1361.493232,1359.095191,125.946665083797,14.7335567458935,1108.94159,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4204.109863,16.76,59213.0,92.8252,57.9256,35.3937,269.55,70.1333,421.52,10.3159,57.1518,66.32,69.63,0.005,0.03,0.043,0.145,0.8,0.145,2.271,4.13,4258.75
2021-05-31,0.010574,0.00027,0.001381,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.5,-0.70501,0.05,28.22000,74.69000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4204.109863,16.76,59268.898438,92.8252,57.9256,35.3937,269.55,70.1333,421.52,10.3159,57.1518,67.72,69.32,0.0051,0.0304,0.0431,0.1466,0.8091,0.1466,2.2903,4.09,4356.43
2021-06-01,0.01057,0.00027,0.001384,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.5,-0.70501,0.06,15.62000,176.43000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4202.040039,17.9,61096.0,94.139,59.3317,35.1818,272.72,71.8389,419.36,10.2333,57.6021,67.72,70.25,0.008,0.035,0.043,0.147,0.809,0.147,2.296,4.09,4396.1
2021-06-02,0.010567,0.000273,0.001374,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.5,-0.70501,0.06,23.30000,83.31000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4208.120117,17.48,62659.5,94.4461,59.3943,34.8304,275.19,75.0263,413.77,10.2396,57.4837,68.83,71.35,0.008,0.035,0.046,0.147,0.796,0.147,2.28,4.11,4393.97
2021-06-03,0.01055,0.000274,0.001393,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.5,-0.70501,0.06,48.38000,109.44000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4192.850098,18.040001,64303.101563,93.2629,58.5217,34.2607,272.85,73.3953,402.19,10.0141,57.2231,68.81,71.31,0.005,0.038,0.046,0.16,0.845,0.16,2.295,4.19,4226.9
2021-06-04,0.010558,0.000273,0.001392,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.5,-0.70753,0.06,25.76000,68.00000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4229.890137,16.42,66190.101563,94.6845,59.9387,34.9857,278.93,76.0496,408.14,10.2714,57.081,69.62,71.89,0.005,0.038,0.046,0.149,0.784,0.149,2.239,4.28,4225.88
2021-06-05,0.010558,0.000273,0.001392,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.4,-0.70753,0.06,55.24000,48.51000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4229.890137,16.42,66190.101563,94.6845,59.9387,34.9857,278.93,76.0496,408.14,10.2714,57.081,69.62,71.89,0.005,0.038,0.046,0.149,0.784,0.149,2.239,4.28,4225.88
2021-06-06,0.010558,0.000273,0.001392,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.4,-0.70753,0.06,68.20000,122.76000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4229.890137,16.42,66190.101563,94.6845,59.9387,34.9857,278.93,76.0496,408.14,10.2714,57.081,69.23,71.89,0.0152,0.0406,0.0482,0.1507,0.7869,0.1507,2.2426,4.28,4225.88
2021-06-07,0.010551,0.000277,0.001393,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.4,-0.70753,0.06,18.46000,111.43000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4226.52002,16.42,68151.101563,94.1594,59.2295,34.5494,274.79,75.506,407.91,10.1761,55.6831,69.23,71.49,0.005,0.038,0.051,0.157,0.793,0.157,2.252,4.38,4131.38
2021-06-08,0.010536,0.000277,0.001397,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.4,-0.70753,0.06,58.35000,109.81000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4227.259766,17.07,66390.296875,94.7736,59.6791,34.9639,278.22,76.8528,410.57,10.0221,56.2209,70.05,72.22,0.008,0.038,0.051,0.153,0.766,0.153,2.209,4.4,4172.34
2021-06-09,0.010535,0.000278,0.001394,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.4,-0.70753,0.06,104.71000,131.85000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4219.549805,17.889999,68105.0,94.8034,59.6527,35.0553,275.68,76.27,408.32,9.9892,55.5958,69.96,72.22,0.005,0.041,0.051,0.155,0.745,0.155,2.168,4.42,4268.36
2021-06-10,0.010521,0.000279,0.00139,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.4,-0.70753,0.06,23.33000,122.88000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4239.180176,16.1,68144.601563,95.0283,59.846,35.3002,275.56,76.2007,404.23,10.0838,56.4996,70.29,72.52,0.005,0.041,0.048,0.151,0.732,0.151,2.154,4.38,4260.22
2021-06-11,0.010517,0.000278,0.00139,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.4,-0.70710,0.06,38.85000,97.74000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4247.439941,15.65,66094.0,94.9903,59.0156,35.1297,271.14,72.7381,408.99,10.0077,55.7675,70.91,72.69,0.008,0.038,0.051,0.151,0.75,0.151,2.151,4.33,4310.64
2021-06-12,0.010517,0.000278,0.00139,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70710,0.06,37.51000,63.44000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4247.439941,15.65,66094.0,94.9903,59.0156,35.1297,271.14,72.7381,408.99,10.0077,55.7675,70.91,72.69,0.008,0.038,0.051,0.151,0.75,0.151,2.151,4.33,4310.64
2021-06-13,0.010517,0.000278,0.00139,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70710,0.06,53.47000,127.53000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4247.439941,15.65,66094.0,94.9903,59.0156,35.1297,271.14,72.7381,408.99,10.0077,55.7675,70.88,72.69,0.0076,0.0406,0.0507,0.1529,0.7468,0.1529,2.149,4.33,4310.64
2021-06-14,0.010514,0.000274,0.001386,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70710,0.06,127.87000,117.23000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4255.149902,16.389999,66836.796875,94.314,57.345,35.5509,262.94,70.6373,407.96,9.7945,56.8123,70.88,72.86,0.01,0.038,0.051,0.161,0.787,0.161,2.19,4.34,4344.91
2021-06-15,0.010497,0.000274,0.001391,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70710,0.06,101.53000,109.37000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4246.589844,17.02,67005.796875,93.5422,56.5881,35.1696,258.84,70.0208,390.59,9.6095,56.3713,72.12,73.99,0.015,0.041,0.061,0.167,0.785,0.167,2.199,4.36,4361.62
2021-06-16,0.010505,0.000271,0.001376,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70710,0.06,72.42000,104.83000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4223.700195,18.15,67575.5,93.4144,55.97,35.2088,253.14,66.0248,395.09,9.7475,56.232,72.15,74.39,0.041,0.058,0.084,0.205,0.882,0.205,2.209,4.38,4356.51
2021-06-17,0.010492,0.000272,0.00137,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70710,0.10,50.22000,94.44000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4221.859863,17.75,66440.203125,90.1018,53.0071,34.2109,236.08,59.7455,376.6,9.5061,55.2801,71.04,73.08,0.038,0.051,0.071,0.2133,0.8809,0.2133,2.0982,4.4,4330.26
2021-06-18,0.010486,0.000268,0.001355,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70370,0.10,80.87000,142.32000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4166.450195,20.700001,65136.0,90.933,54.9034,33.997,247.44,63.9469,374.62,9.528,55.0712,71.64,73.51,0.046,0.053,0.089,0.2521,0.8762,0.2521,2.0167,4.41,4294.39
2021-06-19,0.010486,0.000268,0.001355,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70370,0.10,18.95000,64.25000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4166.450195,20.700001,65136.0,90.933,54.9034,33.997,247.44,63.9469,374.62,9.528,55.0712,71.64,73.51,0.046,0.053,0.089,0.2521,0.8762,0.2521,2.0167,4.41,4294.39
2021-06-20,0.010486,0.000268,0.001355,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70370,0.10,204.83000,95.85000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4166.450195,20.700001,65136.0,90.933,54.9034,33.997,247.44,63.9469,374.62,9.528,55.0712,73.66,73.51,0.0482,0.0558,0.0888,0.2642,0.8843,0.2642,2.0193,4.41,4294.39
2021-06-21,0.010492,0.000265,0.001337,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70370,0.10,38.46000,174.11000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4224.790039,17.889999,65136.0,91.5595,55.1877,34.2537,248.62,66.139,376.51,9.6597,55.2106,73.66,74.9,0.041,0.048,0.089,0.2563,0.8877,0.2563,2.12,4.41,4294.39
2021-06-22,0.010493,0.000266,0.001339,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70370,0.10,14.72000,100.00000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4246.439941,16.66,65901.601563,91.5248,54.3443,34.5566,245.41,66.2075,379.62,9.5374,55.6286,73.06,74.81,0.043,0.051,0.081,0.2301,0.8569,0.2301,2.0906,4.43,4371.93
2021-06-23,0.010479,0.000265,0.00135,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70370,0.10,24.60000,60.28000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4241.839844,16.32,66089.898438,92.2513,54.7151,34.7597,245.04,67.9772,389.06,9.6503,55.0018,73.08,75.19,0.046,0.051,0.084,0.2641,0.8797,0.2641,2.1049,4.45,4370.24
2021-06-24,0.010476,0.000264,0.001359,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.70370,0.10,24.95000,113.04000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4266.490234,15.97,66933.101563,92.3561,54.5028,34.774,243.43,68.685,387.35,9.6189,54.4214,73.3,75.56,0.048,0.056,0.081,0.27,0.915,0.27,2.1062,4.48,4421.23
2021-06-25,0.010473,0.000266,0.001363,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.69792,0.10,13.70000,92.88000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4280.700195,15.62,65133.5,92.437,53.7677,35.4369,239.29,65.3512,385.96,9.8948,55.2573,74.05,76.18,0.051,0.056,0.081,0.2681,0.9247,0.2681,2.1508,4.53,4349.51
2021-06-26,0.010473,0.000266,0.001363,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.69792,0.10,19.37000,73.15000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4280.700195,15.62,65133.5,92.437,53.7677,35.4369,239.29,65.3512,385.96,9.8948,55.2573,74.05,76.18,0.051,0.056,0.081,0.2681,0.9247,0.2681,2.1508,4.53,4349.51
2021-06-27,0.010473,0.000266,0.001363,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.69792,0.10,110.52000,302.87000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4280.700195,15.62,65133.5,92.437,53.7677,35.4369,239.29,65.3512,385.96,9.8948,55.2573,72.91,76.18,0.0583,0.0659,0.0812,0.2661,0.9231,0.2661,2.1536,4.53,4349.51
2021-06-28,0.010471,0.000268,0.001365,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.69792,0.10,38.74000,168.47000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4290.609863,15.76,64150.898438,93.0665,55.4838,35.4939,247.34,68.5366,384.97,10.2021,55.2575,72.91,74.68,0.046,0.056,0.076,0.2563,0.899,0.2563,2.1007,4.53,4349.51
2021-06-29,0.010469,0.00027,0.001361,-1.526736,0.7326621,-86.623,1.389915,2.984345,7.734455,144.028,6.263482,4.511081,7.001793,230.651,4.873567,2.3,-0.69792,0.10,15.22000,74.51000,268.444,468.725,778.541409,386.103212,118.532373316869,9.18143207960844,1398.58453,1106.696688,127.205443781579,14.5899402711656,1358.144672,20117601.3,5598904.6,173776207.7,892953.6,1.75,0.5,38.0,4291.799805,16.02,62972.0,93.1987,55.4284,36.3742,247.34,69.9751,383.71,10.0453,55.4898,72.98,74.76,0.041,0.056,0.074,0.2524,0.891,0.2524,2.0878,4.57,4323.69
2021-06-30,0.01046,0.000266,0.001375,-1.836846,1.040054,-90.248,1.64162,3.148886,7.603335,145.054,6.847419,4.985732,6.563281,235.302,5.205799,2.3,-0.69792,0.08,49.07000,133.65000,270.559,483.6049,788.143621,389.102971,118.630433006165,8.52338519639146,1410.028909,1178.626351,127.142935970733,14.5470510327716,1117.572496,20461011.9,5586764.3,175444147.5,868380.8,1.75,0.5,38.0,4297.5,15.83,62372.0,94.5412,57.816,35.9893,263.64,71.6535,385.91,10.0171,55.4667,73.47,75.13,0.048,0.056,0.071,0.2525,0.891,0.2525,2.0884,4.69,4331.33
2021-07-01,0.010449,0.000267,0.001366,-1.836846,1.040054,-90.248,1.64162,3.148886,7.603335,145.054,6.847419,4.985732,6.563281,235.302,5.205799,2.3,-0.69792,0.10,25.94000,82.66000,270.559,483.6049,788.143621,389.102971,118.630433006165,8.52338519639146,1410.028909,1178.626351,127.142935970733,14.5470510327716,1117.572496,20461011.9,5586764.3,175444147.5,868380.8,1.75,0.5,38.0,4319.939941,15.48,62060.0,94.6891,57.4999,35.7933,262.99,70.2035,381.15,9.807,54.6541,75.23,75.84,0.048,0.051,0.071,0.2547,0.8926,0.2547,2.0647,4.74,4345.51
2021-07-02,0.010443,0.000265,0.001351,-1.836846,1.040054,-90.248,1.64162,3.148886,7.603335,145.054,6.847419,4.985732,6.563281,235.302,5.205799,2.3,-0.68953,0.10,14.18000,133.09000,270.559,483.6049,788.143621,389.102971,118.630433006165,8.52338519639146,1410.028909,1178.626351,127.142935970733,14.5470510327716,1117.572496,20461011.9,5586764.3,175444147.5,868380.8,1.75,0.5,38.0,4352.339844,15.07,63330.398438,94.9753,57.222,36.5239,263.64,71.1054,384.75,9.597,53.8416,75.16,76.17,0.051,0.053,0.071,0.2376,0.859,0.2376,2.0451,4.79,4314.81
2021-07-03,0.010443,0.000265,0.001351,-1.836846,1.040054,-90.248,1.64162,3.148886,7.603335,145.054,6.847419,4.985732,6.563281,235.302,5.205799,2.2,-0.68953,0.10,19.87000,82.15000,270.559,483.6049,788.143621,389.102971,118.630433006165,8.52338519639146,1410.028909,1178.626351,127.142935970733,14.5470510327716,1117.572496,20461011.9,5586764.3,175444147.5,868380.8,1.75,0.5,38.0,4352.339844,15.07,63330.398438,94.9753,57.222,36.5239,263.64,71.1054,384.75,9.597,53.8416,75.16,76.17,0.051,0.053,0.071,0.2376,0.859,0.2376,2.0451,4.79,4314.81
2021-07-04,0.010443,0.000265,0.001351,-1.836846,1.040054,-90.248,1.64162,3.148886,7.603335,145.054,6.847419,4.985732,6.563281,235.302,5.205799,2.2,-0.68953,0.10,55.28000,160.07000,270.559,483.6049,788.143621,389.102971,118.630433006165,8.52338519639146,1410.028909,1178.626351,127.142935970733,14.5470510327716,1117.572496,20461011.9,5586764.3,175444147.5,868380.8,1.75,0.5,38.0,4352.339844,15.07,63330.398438,94.9753,57.222,36.5239,263.64,71.1054,384.75,9.597,53.8416,75.16,76.17,0.051,0.053,0.071,0.2376,0.859,0.2376,2.0451,4.79,4314.81
